date,open,high,low,close,volume,adjusted
2016-06-15,NA,NA,NA,NA,NA,NA
2016-06-16,NA,NA,NA,NA,NA,NA
2016-06-17,NA,NA,NA,NA,NA,NA
2016-06-20,NA,NA,NA,NA,NA,NA
2016-06-21,NA,NA,NA,NA,NA,NA
2016-06-22,NA,NA,NA,NA,NA,NA
2016-06-23,NA,NA,NA,NA,NA,NA
2016-06-24,NA,NA,NA,NA,NA,NA
2016-06-27,NA,NA,NA,NA,NA,NA
2016-06-28,NA,NA,NA,NA,NA,NA
2016-06-29,NA,NA,NA,NA,NA,NA
2016-06-30,NA,NA,NA,NA,NA,NA
2016-07-01,NA,NA,NA,NA,NA,NA
2016-07-04,NA,NA,NA,NA,NA,NA
2016-07-05,NA,NA,NA,NA,NA,NA
2016-07-06,NA,NA,NA,NA,NA,NA
2016-07-07,NA,NA,NA,NA,NA,NA
2016-07-08,NA,NA,NA,NA,NA,NA
2016-07-11,NA,NA,NA,NA,NA,NA
2016-07-12,NA,NA,NA,NA,NA,NA
2016-07-13,NA,NA,NA,NA,NA,NA
2016-07-14,NA,NA,NA,NA,NA,NA
2016-07-15,NA,NA,NA,NA,NA,NA
2016-07-18,NA,NA,NA,NA,NA,NA
2016-07-19,NA,NA,NA,NA,NA,NA
2016-07-20,NA,NA,NA,NA,NA,NA
2016-07-21,NA,NA,NA,NA,NA,NA
2016-07-22,NA,NA,NA,NA,NA,NA
2016-07-25,NA,NA,NA,NA,NA,NA
2016-07-26,NA,NA,NA,NA,NA,NA
2016-07-27,NA,NA,NA,NA,NA,NA
2016-07-28,NA,NA,NA,NA,NA,NA
2016-07-29,NA,NA,NA,NA,NA,NA
2016-08-02,NA,NA,NA,NA,NA,NA
2016-08-03,NA,NA,NA,NA,NA,NA
2016-08-04,NA,NA,NA,NA,NA,NA
2016-08-05,NA,NA,NA,NA,NA,NA
2016-08-08,NA,NA,NA,NA,NA,NA
2016-08-09,NA,NA,NA,NA,NA,NA
2016-08-10,NA,NA,NA,NA,NA,NA
2016-08-11,NA,NA,NA,NA,NA,NA
2016-08-12,NA,NA,NA,NA,NA,NA
2016-08-15,NA,NA,NA,NA,NA,NA
2016-08-16,NA,NA,NA,NA,NA,NA
2016-08-17,NA,NA,NA,NA,NA,NA
2016-08-18,NA,NA,NA,NA,NA,NA
2016-08-19,NA,NA,NA,NA,NA,NA
2016-08-22,NA,NA,NA,NA,NA,NA
2016-08-23,NA,NA,NA,NA,NA,NA
2016-08-24,NA,NA,NA,NA,NA,NA
2016-08-25,NA,NA,NA,NA,NA,NA
2016-08-26,NA,NA,NA,NA,NA,NA
2016-08-29,NA,NA,NA,NA,NA,NA
2016-08-30,NA,NA,NA,NA,NA,NA
2016-08-31,NA,NA,NA,NA,NA,NA
2016-09-01,NA,NA,NA,NA,NA,NA
2016-09-02,NA,NA,NA,NA,NA,NA
2016-09-05,NA,NA,NA,NA,NA,NA
2016-09-06,NA,NA,NA,NA,NA,NA
2016-09-07,NA,NA,NA,NA,NA,NA
2016-09-08,NA,NA,NA,NA,NA,NA
2016-09-09,NA,NA,NA,NA,NA,NA
2016-09-12,NA,NA,NA,NA,NA,NA
2016-09-13,NA,NA,NA,NA,NA,NA
2016-09-14,NA,NA,NA,NA,NA,NA
2016-09-15,NA,NA,NA,NA,NA,NA
2016-09-16,NA,NA,NA,NA,NA,NA
2016-09-19,NA,NA,NA,NA,NA,NA
2016-09-20,NA,NA,NA,NA,NA,NA
2016-09-21,NA,NA,NA,NA,NA,NA
2016-09-22,NA,NA,NA,NA,NA,NA
2016-09-23,NA,NA,NA,NA,NA,NA
2016-09-26,NA,NA,NA,NA,NA,NA
2016-09-27,NA,NA,NA,NA,NA,NA
2016-09-28,NA,NA,NA,NA,NA,NA
2016-09-29,NA,NA,NA,NA,NA,NA
2016-09-30,NA,NA,NA,NA,NA,NA
2016-10-03,NA,NA,NA,NA,NA,NA
2016-10-04,NA,NA,NA,NA,NA,NA
2016-10-05,NA,NA,NA,NA,NA,NA
2016-10-06,NA,NA,NA,NA,NA,NA
2016-10-07,NA,NA,NA,NA,NA,NA
2016-10-10,NA,NA,NA,NA,NA,NA
2016-10-11,NA,NA,NA,NA,NA,NA
2016-10-12,NA,NA,NA,NA,NA,NA
2016-10-13,NA,NA,NA,NA,NA,NA
2016-10-14,NA,NA,NA,NA,NA,NA
2016-10-17,NA,NA,NA,NA,NA,NA
2016-10-18,NA,NA,NA,NA,NA,NA
2016-10-19,NA,NA,NA,NA,NA,NA
2016-10-20,NA,NA,NA,NA,NA,NA
2016-10-21,NA,NA,NA,NA,NA,NA
2016-10-24,NA,NA,NA,NA,NA,NA
2016-10-25,NA,NA,NA,NA,NA,NA
2016-10-26,NA,NA,NA,NA,NA,NA
2016-10-27,NA,NA,NA,NA,NA,NA
2016-10-28,NA,NA,NA,NA,NA,NA
2016-10-31,NA,NA,NA,NA,NA,NA
2016-11-01,NA,NA,NA,NA,NA,NA
2016-11-02,NA,NA,NA,NA,NA,NA
2016-11-03,NA,NA,NA,NA,NA,NA
2016-11-04,NA,NA,NA,NA,NA,NA
2016-11-07,NA,NA,NA,NA,NA,NA
2016-11-08,NA,NA,NA,NA,NA,NA
2016-11-09,NA,NA,NA,NA,NA,NA
2016-11-10,NA,NA,NA,NA,NA,NA
2016-11-11,NA,NA,NA,NA,NA,NA
2016-11-14,NA,NA,NA,NA,NA,NA
2016-11-15,NA,NA,NA,NA,NA,NA
2016-11-16,NA,NA,NA,NA,NA,NA
2016-11-17,NA,NA,NA,NA,NA,NA
2016-11-18,NA,NA,NA,NA,NA,NA
2016-11-21,NA,NA,NA,NA,NA,NA
2016-11-22,NA,NA,NA,NA,NA,NA
2016-11-23,NA,NA,NA,NA,NA,NA
2016-11-24,NA,NA,NA,NA,NA,NA
2016-11-25,NA,NA,NA,NA,NA,NA
2016-11-28,NA,NA,NA,NA,NA,NA
2016-11-29,NA,NA,NA,NA,NA,NA
2016-11-30,NA,NA,NA,NA,NA,NA
2016-12-01,NA,NA,NA,NA,NA,NA
2016-12-02,NA,NA,NA,NA,NA,NA
2016-12-05,NA,NA,NA,NA,NA,NA
2016-12-06,NA,NA,NA,NA,NA,NA
2016-12-07,NA,NA,NA,NA,NA,NA
2016-12-08,NA,NA,NA,NA,NA,NA
2016-12-09,NA,NA,NA,NA,NA,NA
2016-12-12,NA,NA,NA,NA,NA,NA
2016-12-13,NA,NA,NA,NA,NA,NA
2016-12-14,NA,NA,NA,NA,NA,NA
2016-12-15,NA,NA,NA,NA,NA,NA
2016-12-16,NA,NA,NA,NA,NA,NA
2016-12-19,NA,NA,NA,NA,NA,NA
2016-12-20,NA,NA,NA,NA,NA,NA
2016-12-21,NA,NA,NA,NA,NA,NA
2016-12-22,NA,NA,NA,NA,NA,NA
2016-12-23,NA,NA,NA,NA,NA,NA
2016-12-27,NA,NA,NA,NA,NA,NA
2016-12-28,NA,NA,NA,NA,NA,NA
2016-12-29,NA,NA,NA,NA,NA,NA
2016-12-30,NA,NA,NA,NA,NA,NA
2017-01-03,NA,NA,NA,NA,NA,NA
2017-01-04,NA,NA,NA,NA,NA,NA
2017-01-05,NA,NA,NA,NA,NA,NA
2017-01-06,NA,NA,NA,NA,NA,NA
2017-01-09,NA,NA,NA,NA,NA,NA
2017-01-10,NA,NA,NA,NA,NA,NA
2017-01-11,NA,NA,NA,NA,NA,NA
2017-01-12,NA,NA,NA,NA,NA,NA
2017-01-13,NA,NA,NA,NA,NA,NA
2017-01-16,NA,NA,NA,NA,NA,NA
2017-01-17,NA,NA,NA,NA,NA,NA
2017-01-18,NA,NA,NA,NA,NA,NA
2017-01-19,NA,NA,NA,NA,NA,NA
2017-01-20,NA,NA,NA,NA,NA,NA
2017-01-23,NA,NA,NA,NA,NA,NA
2017-01-24,NA,NA,NA,NA,NA,NA
2017-01-25,NA,NA,NA,NA,NA,NA
2017-01-26,NA,NA,NA,NA,NA,NA
2017-01-27,NA,NA,NA,NA,NA,NA
2017-01-30,NA,NA,NA,NA,NA,NA
2017-01-31,NA,NA,NA,NA,NA,NA
2017-02-01,NA,NA,NA,NA,NA,NA
2017-02-02,NA,NA,NA,NA,NA,NA
2017-02-03,NA,NA,NA,NA,NA,NA
2017-02-06,NA,NA,NA,NA,NA,NA
2017-02-07,NA,NA,NA,NA,NA,NA
2017-02-08,NA,NA,NA,NA,NA,NA
2017-02-09,NA,NA,NA,NA,NA,NA
2017-02-10,NA,NA,NA,NA,NA,NA
2017-02-13,NA,NA,NA,NA,NA,NA
2017-02-14,NA,NA,NA,NA,NA,NA
2017-02-15,NA,NA,NA,NA,NA,NA
2017-02-16,NA,NA,NA,NA,NA,NA
2017-02-17,NA,NA,NA,NA,NA,NA
2017-02-20,NA,NA,NA,NA,NA,NA
2017-02-21,NA,NA,NA,NA,NA,NA
2017-02-22,NA,NA,NA,NA,NA,NA
2017-02-23,NA,NA,NA,NA,NA,NA
2017-02-24,NA,NA,NA,NA,NA,NA
2017-02-27,NA,NA,NA,NA,NA,NA
2017-02-28,NA,NA,NA,NA,NA,NA
2017-03-01,NA,NA,NA,NA,NA,NA
2017-03-02,NA,NA,NA,NA,NA,NA
2017-03-03,NA,NA,NA,NA,NA,NA
2017-03-06,NA,NA,NA,NA,NA,NA
2017-03-07,NA,NA,NA,NA,NA,NA
2017-03-08,NA,NA,NA,NA,NA,NA
2017-03-09,NA,NA,NA,NA,NA,NA
2017-03-10,NA,NA,NA,NA,NA,NA
2017-03-13,NA,NA,NA,NA,NA,NA
2017-03-14,NA,NA,NA,NA,NA,NA
2017-03-15,NA,NA,NA,NA,NA,NA
2017-03-16,NA,NA,NA,NA,NA,NA
2017-03-17,NA,NA,NA,NA,NA,NA
2017-03-20,NA,NA,NA,NA,NA,NA
2017-03-21,NA,NA,NA,NA,NA,NA
2017-03-22,NA,NA,NA,NA,NA,NA
2017-03-23,NA,NA,NA,NA,NA,NA
2017-03-24,NA,NA,NA,NA,NA,NA
2017-03-27,NA,NA,NA,NA,NA,NA
2017-03-28,NA,NA,NA,NA,NA,NA
2017-03-29,NA,NA,NA,NA,NA,NA
2017-03-30,NA,NA,NA,NA,NA,NA
2017-03-31,NA,NA,NA,NA,NA,NA
2017-04-03,NA,NA,NA,NA,NA,NA
2017-04-04,NA,NA,NA,NA,NA,NA
2017-04-05,NA,NA,NA,NA,NA,NA
2017-04-06,NA,NA,NA,NA,NA,NA
2017-04-07,NA,NA,NA,NA,NA,NA
2017-04-10,NA,NA,NA,NA,NA,NA
2017-04-11,NA,NA,NA,NA,NA,NA
2017-04-12,NA,NA,NA,NA,NA,NA
2017-04-13,NA,NA,NA,NA,NA,NA
2017-04-18,NA,NA,NA,NA,NA,NA
2017-04-19,NA,NA,NA,NA,NA,NA
2017-04-20,NA,NA,NA,NA,NA,NA
2017-04-21,NA,NA,NA,NA,NA,NA
2017-04-24,NA,NA,NA,NA,NA,NA
2017-04-25,NA,NA,NA,NA,NA,NA
2017-04-26,NA,NA,NA,NA,NA,NA
2017-04-27,NA,NA,NA,NA,NA,NA
2017-04-28,NA,NA,NA,NA,NA,NA
2017-05-02,NA,NA,NA,NA,NA,NA
2017-05-03,NA,NA,NA,NA,NA,NA
2017-05-04,NA,NA,NA,NA,NA,NA
2017-05-05,NA,NA,NA,NA,NA,NA
2017-05-08,NA,NA,NA,NA,NA,NA
2017-05-09,NA,NA,NA,NA,NA,NA
2017-05-10,NA,NA,NA,NA,NA,NA
2017-05-11,NA,NA,NA,NA,NA,NA
2017-05-12,NA,NA,NA,NA,NA,NA
2017-05-15,NA,NA,NA,NA,NA,NA
2017-05-16,NA,NA,NA,NA,NA,NA
2017-05-17,NA,NA,NA,NA,NA,NA
2017-05-18,NA,NA,NA,NA,NA,NA
2017-05-19,NA,NA,NA,NA,NA,NA
2017-05-22,NA,NA,NA,NA,NA,NA
2017-05-23,NA,NA,NA,NA,NA,NA
2017-05-24,NA,NA,NA,NA,NA,NA
2017-05-26,NA,NA,NA,NA,NA,NA
2017-05-29,NA,NA,NA,NA,NA,NA
2017-05-30,NA,NA,NA,NA,NA,NA
2017-05-31,NA,NA,NA,NA,NA,NA
2017-06-01,NA,NA,NA,NA,NA,NA
2017-06-02,NA,NA,NA,NA,NA,NA
2017-06-06,NA,NA,NA,NA,NA,NA
2017-06-07,NA,NA,NA,NA,NA,NA
2017-06-08,NA,NA,NA,NA,NA,NA
2017-06-09,NA,NA,NA,NA,NA,NA
2017-06-12,NA,NA,NA,NA,NA,NA
2017-06-13,NA,NA,NA,NA,NA,NA
2017-06-14,NA,NA,NA,NA,NA,NA
2017-06-15,NA,NA,NA,NA,NA,NA
2017-06-16,NA,NA,NA,NA,NA,NA
2017-06-19,NA,NA,NA,NA,NA,NA
2017-06-20,NA,NA,NA,NA,NA,NA
2017-06-21,NA,NA,NA,NA,NA,NA
2017-06-22,NA,NA,NA,NA,NA,NA
2017-06-23,NA,NA,NA,NA,NA,NA
2017-06-26,NA,NA,NA,NA,NA,NA
2017-06-27,NA,NA,NA,NA,NA,NA
2017-06-28,NA,NA,NA,NA,NA,NA
2017-06-29,NA,NA,NA,NA,NA,NA
2017-06-30,NA,NA,NA,NA,NA,NA
2017-07-03,NA,NA,NA,NA,NA,NA
2017-07-04,NA,NA,NA,NA,NA,NA
2017-07-05,NA,NA,NA,NA,NA,NA
2017-07-06,NA,NA,NA,NA,NA,NA
2017-07-07,NA,NA,NA,NA,NA,NA
2017-07-10,NA,NA,NA,NA,NA,NA
2017-07-11,NA,NA,NA,NA,NA,NA
2017-07-12,NA,NA,NA,NA,NA,NA
2017-07-13,NA,NA,NA,NA,NA,NA
2017-07-14,NA,NA,NA,NA,NA,NA
2017-07-17,NA,NA,NA,NA,NA,NA
2017-07-18,NA,NA,NA,NA,NA,NA
2017-07-19,NA,NA,NA,NA,NA,NA
2017-07-20,NA,NA,NA,NA,NA,NA
2017-07-21,NA,NA,NA,NA,NA,NA
2017-07-24,NA,NA,NA,NA,NA,NA
2017-07-25,NA,NA,NA,NA,NA,NA
2017-07-26,NA,NA,NA,NA,NA,NA
2017-07-27,NA,NA,NA,NA,NA,NA
2017-07-28,NA,NA,NA,NA,NA,NA
2017-07-31,NA,NA,NA,NA,NA,NA
2017-08-02,NA,NA,NA,NA,NA,NA
2017-08-03,NA,NA,NA,NA,NA,NA
2017-08-04,NA,NA,NA,NA,NA,NA
2017-08-07,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-08-08,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-08-09,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-08-10,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-08-11,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-08-14,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-08-15,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-08-16,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-08-17,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-08-18,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-08-21,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-08-22,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-08-23,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-08-24,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-08-25,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-08-28,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-08-29,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-08-30,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-08-31,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-09-01,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-09-04,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-09-05,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-09-06,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-09-07,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-09-08,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-09-11,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-09-12,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-09-13,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-09-14,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-09-15,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-09-18,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-09-19,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-09-20,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-09-21,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-09-22,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-09-25,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-09-26,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-09-27,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-09-28,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-09-29,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-10-02,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-10-03,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-10-04,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-10-05,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-10-06,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-10-09,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-10-10,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-10-11,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-10-12,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-10-13,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-10-16,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-10-17,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-10-18,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-10-19,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-10-20,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-10-23,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-10-24,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-10-25,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-10-26,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-10-27,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-10-30,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-10-31,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-11-01,NA,NA,NA,NA,NA,NA
2017-11-02,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-11-03,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-11-06,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-11-07,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-11-08,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-11-09,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-11-10,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-11-13,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-11-14,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-11-15,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-11-16,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-11-17,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-11-20,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-11-21,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-11-22,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-11-23,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-11-24,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-11-27,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-11-28,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-11-29,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-11-30,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-12-01,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-12-04,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-12-05,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-12-06,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-12-07,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-12-08,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-12-11,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-12-12,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-12-13,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-12-14,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-12-15,114.339996,114.339996,114.339996,114.339996,0,114.339996
2017-12-18,118.699997,118.699997,118.699997,118.699997,30,118.699997
2017-12-19,118.699997,118.699997,118.699997,118.699997,0,118.699997
2017-12-20,118.699997,118.699997,118.699997,118.699997,0,118.699997
2017-12-21,118.699997,118.699997,118.699997,118.699997,0,118.699997
2017-12-22,118.699997,118.699997,118.699997,118.699997,0,118.699997
2017-12-27,118.699997,118.699997,118.699997,118.699997,0,118.699997
2017-12-28,118.699997,118.699997,118.699997,118.699997,0,118.699997
2017-12-29,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-01-03,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-01-04,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-01-05,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-01-08,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-01-09,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-01-10,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-01-11,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-01-12,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-01-15,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-01-16,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-01-17,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-01-18,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-01-19,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-01-22,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-01-23,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-01-24,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-01-25,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-01-26,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-01-29,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-01-30,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-01-31,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-02-01,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-02-02,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-02-05,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-02-06,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-02-07,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-02-08,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-02-09,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-02-12,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-02-13,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-02-14,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-02-15,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-02-16,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-02-19,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-02-20,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-02-21,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-02-22,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-02-23,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-02-26,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-02-27,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-02-28,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-03-01,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-03-02,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-03-05,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-03-06,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-03-07,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-03-08,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-03-09,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-03-12,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-03-13,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-03-14,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-03-15,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-03-16,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-03-19,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-03-20,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-03-21,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-03-22,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-03-23,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-03-26,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-03-27,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-03-28,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-03-29,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-04-03,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-04-04,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-04-05,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-04-06,NA,NA,NA,NA,NA,NA
2018-04-09,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-04-10,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-04-11,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-04-12,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-04-13,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-04-16,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-04-17,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-04-18,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-04-19,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-04-20,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-04-23,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-04-24,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-04-25,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-04-26,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-04-27,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-04-30,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-05-02,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-05-03,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-05-04,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-05-07,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-05-08,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-05-09,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-05-11,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-05-14,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-05-15,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-05-16,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-05-17,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-05-18,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-05-22,118.699997,118.699997,118.699997,118.699997,0,118.699997
2018-05-23,118.699997,118.699997,118.699997,118.699997,0,118.699997
